product_name,review_text,tags
Cleaner,"Durability which it is not. Do not let the name fool you, this is a plain sponge, one use on my cabinet doors, fridge, and microwave and it fell apart and had pot holes in it.  I think there is 4 in the box but one good scrub with each and they are not worth taking from the store...made for wiping mot scrubbing.","[""quality""]"
Echo Dot,"Dumb Alexa. Does NOT let you finish the question before answering.  We all already have at least one of these, in real life.<br />Answers not the best, because she does NOT listen 1st.<br />Send back !","[""performance""]"
False Eyelashes,Dried out after first use. Not as expected<br />It worked well one time then dried out.,"[""quality""]"
Stain Remover,Dreft Baby Stain remover. I have used Dreft Baby Stain remover for years. It is an awesome product and releases stains on baby clothes and adults. I can undeniably recommend this product,"[""performance""]"
Kitchen Tools,"Doubtful these are porcelain. Just received these and I totally doubt they are porcelain, which is the main reason I purchased these.","[""quality""]"
Earbuds,Dont work sometimes. It just doesnt work sometimes,"[""performance""]"
Foot Scrubber / Massager,Dont waste your money. The product showed up broken inside a destroyed box.  Only got a star because I cant give negative stars.,"[""quality""]"
Amazon Fire Tablet,Dont get this one if u use Google. Cant get any of my apps to work. This has too many apps I'll never use and u cant delete them. Cant get email or gmail. I want to send it back,"[""performance""]"
Hair curler,"Dont do it, dont waste your money.. Maybe I need more than 30 years of hair styling at home to use this. But you really need an oven mit and a lot of patience figuring out how to make the ends of your hair look decent. An iron with a clamp to hold the hair is 100000% better than this. Its frustrating to use. 2 stars because wacky bed head look is a nice change.","[""design"",""performance""]"
Coffee Filter,Dont buy these.. I have no idea where these come from but they are generic and cheap made and shoved in a plastic bag,"[""quality""]"
Pain Relief Cream,Don’t buy. It’s crap. Doesn’t work. Don’t waste your money,"[""performance""]"
Crown / Tiara,"Don’t buy it.. The rhinestones were falling off when taken out of the package, then after an hour of wear the decorative part of the crown came off the headband, also the hair combs pull hair horribly.","[""quality""]"
Shampoo,"Don't waste your money......not worth it.. Not overly impressed with this shampoo.  Would not purchase it again.  I would like to return, but not sure since there were 2-3 applications used if it can be returned.","[""value""]"
Necklace,Don't waste your money.. Lousy quality... Lousy quality.. The necklace is ok but the pendant is not wearable. The stone is glued in crooked so I will just throw that part away..,"[""quality""]"
Curling Brush / Iron,"Don't waste your money. The bristles started breaking soon after purchase.  Don't waste your money.  I've had 3 of these and they all do the same.  I finally sprang for a professional version and although much more expensive, at least I don't have to throw it away so frequently.","[""quality""]"
Amazon Fire Tablet,"Don't waste your money. After a few months,  it stopped downloading apps. Very slow.  Would not buy again.","[""performance""]"
Coffee Filter,"don't use with hamilton beach single serve machines. Doesn't work with my Hamilton Beach single serve machine, and can't be &#34;made&#34; to work.  Just to let others know.","[""quality""]"
Contact Lens Solution,Don't Use if You Need Contacts Soon. It works as intended but do not listen to the directions about time. It burned the crap out of my eye after being in the cylinder for 15 hours. It felt like you jammed a habanero in your eye. I would recommend keeping it in there for 24-48 hours.,"[""performance""]"
Coffee Filter,Don't recommend using this with Chemex. I've been using a straw with this to allow hot air to escape.  I prefer the Chemex filter or the stainless steel filter more than this.,"[""performance""]"
Contact Lens Solution,"Don't order through Seller, purchase elsewhere. Product is great but the shipping not so much.. Ordered September 27th for an October 1st delivery date.<br /> Received all other items except this one.  Now, October 11th, it is marked as ""Late"" with no anticipated delivery date, so they must want me to cancel.  Order elsewhere!","[""none""]"
Coffee Filter,Don't need them.. My Keurig works better without them.,"[""performance""]"
UV-C Sanitizer and Deodorizer,"Don't make a bit of difference in my home. I put one in my tiny office and another in my living room to help with cigarette smoke and animal odors.  I have not noticed one bit of difference in the smell of my home since I put them in.  I gave them two months, and now of course, cannot return them.  There is absolutely no change in either room and both rooms have no change in the air quality.","[""performance""]"
Pain Relief Cream,"Don't like the scent or consistency. This dmso is weak, it's greasy and the rose scent irritates my sinuses. I had read reviews saying that the smell was very light but that's not the case. I recently got another brand and I like it much better.","[""quality""]"
Cleaner,Don't hold together very well. I tried to remove baked on gunk on my cookie sheets but not very successful. These fell apart after use with a little elbow grease. Won't buy again,"[""performance"",""quality""]"
Earplugs,"Don't hesitate to buy. It really does help you hear others while at a concert, and still blocks the noise. I was skeptical, but they are pretty awesome.","[""performance""]"
Echo Dot,Don't expect to get a white cord with the white Echo Dot. White Echo came with a black cord and plug - why can't Amazon color coordinate their electronics!!!,"[""design""]"
Coffee Filter,Don't do it. Spend the extra cash and get real ones these are so cheap not worth it.,"[""value""]"
Kindle Tablet ,"Don't do it. I don't know if it is just my for or all, but this is the worst tablet I have ever had. It freezes, hangs, and throws you out of apps on a regular basis. It doesn't download ebooks without you having to go back and manually download them over at a time. I thought maybe I needed more memory, so I bought an sd card and it didn't help. I will NEVER buy a fire again.","[""performance""]"
Cleaner,"DON'T DO IT !!!. NO! Do Not use Magic Erasers on anything! I can't believe they are even still selling any of these things. They serve no purpose and will damage anything they touch. If you care about the surface you are about to clean, keep these things away or the surface WILL be damaged.","[""quality""]"
Soap Sheets,Don't d waste your money. Not good. needed lots of water to make soap,"[""performance""]"
Kitchen Tools,Don't clean up well. These easily tarnish & really hard to scrub burned food from. After I replaced them twice I switched to a porcelain set.,"[""quality""]"
Coffee Maker Cups,"Don't buy. Looks like the right size, but bottom is raised into the cup so it holds less grounds than it should. Very disappointing.","[""quality""]"
Crown / Tiara,Don't buy. It's cheap,"[""quality""]"
Bath Towel / Wrap,"don't buy. feels sticky, tacky","[""quality""]"
Foot Scrubber / Massager,"Don't bother.... Worst foot cleaner out there. Heavy and clunky.  Buy the suction cup type you can hang on the outside (or inside) of the tub. I did not buy this on Amazon, I bought it at a drugstore and returned it the next day.",[“design”]
Stain Remover,"Doesnt really clean. Doesn’t really clean stains, so not sure why I would ise","[""performance""]"
Coffee Filter,Doesn’t work. Doesn’t work,"[""quality""]"
Hair Brush,Doesn’t work with thick hair. Not for thick hair,"[""performance""]"
Dishwasher Magnet,"Doesn’t work believe it or not:-). Door slides too easy, the vibration from the dishwasher causes the door to move thus making it useless.<br />Looks pretty but not functional.","[""performance""]"
Earbuds,"Doesn’t last, not waterproof. Lasted 3 months, says waterproof but sweat creates problems, then stop working. Save your money.","[""quality""]"
Anti-slip wax for glasses,Doesn't work. This did not work at all for me. I followed the instructions and for all the good it did I might as well have been putting Chapstick on my glasses. Definitely not worth the money.,"[""performance"",""value""]"
Amazon Smart Plug,Doesn't work. It doesn't work,"[""quality""]"
UV-C Sanitizer and Deodorizer,"Doesn't work. I've used it for the last week. It doesn't work. I see a light. I hear a fan, but the cat box smell is still there. The box is in a very small room. I keep the door shut just to make sure, and I clean the box every day. The smell has not changed.","[""performance""]"
Stain Remover,"Doesn't work. Did not remove any stains. My baby blew out of her diaper. I took off her outfit right away, rinsed off the poop, sprayed it with dreft, let it sit for about 15 minutes, washed it, and stains were still there. I used Oxi stain remover and they came right out.","[""performance""]"
Echo Dot,Doesn't work well with firetv. Can't power off a fire tv with a routine. Absolutely dumb.,"[""performance""]"
Anti-slip wax for glasses,"Doesn't work for me,. Tried this just like the instructions said, I put it on thick and it worked for about an hour. Then it was like I was not wearing anything. My glasses started slipping again. For me this stuff doesn't work.","[""performance""]"
Amazon Fire Tablet,"Doesn't work anymore.. Today is November 9, 2019. The return window for this closed on 10-24-19. First I couldn't get it to turn on, then when I finally got it to power up it would not charge. I've used this thing very little. Mostly got it to watch TV Shows offline while waiting at Doctor's etc. If you do buy one of these spring for the extended warranty.","[""quality""]"
Echo Dot,"Doesn't synch with Amazon Fire TV, or iPad. I was hoping it would synch to my amazon Fire TV products, as well as my iPad, but no such luck.  For now, We use it for music.","[""performance""]"
